Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\10.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
112.76	6.9642
112.77	6.9647
112.79	6.9655
112.80	6.9664
112.83	6.9674
112.84	6.9682
112.86	6.9693
112.87	6.9702
112.89	6.9711
112.91	6.9719
112.93	6.9729
112.94	6.9738
112.96	6.9744
112.98	6.9751
112.99	6.9761
113.01	6.9769
113.03	6.9777
113.04	6.9784
113.06	6.9791
113.08	6.9800
113.09	6.9810
113.11	6.9818
113.13	6.9827
113.14	6.9836
113.16	6.9844
113.18	6.9852
113.19	6.9860
113.20	6.9867
113.22	6.9875
113.24	6.9883
113.25	6.9889
113.28	6.9895
113.29	6.9905
113.31	6.9911
113.33	6.9921
113.34	6.9930
113.36	6.9938
113.38	6.9947
113.39	6.9956
113.40	6.9964
113.42	6.9971
113.44	6.9979
113.45	6.9987
113.47	6.9994
113.49	7.0003
113.50	7.0009
113.52	7.0017
113.54	7.0027
113.55	7.0035
113.57	7.0044
113.59	7.0054
113.60	7.0064
113.62	7.0072
113.64	7.0080
113.65	7.0087
113.67	7.0094
113.69	7.0101
113.70	7.0108
113.72	7.0117
113.74	7.0123
113.76	7.0128
113.77	7.0135
113.79	7.0142
113.80	7.0149
113.82	7.0154
113.84	7.0164
113.85	7.0171
113.87	7.0180
113.89	7.0188
113.91	7.0196
113.92	7.0204
113.94	7.0212
113.95	7.0219
113.97	7.0226
113.98	7.0233
114.00	7.0239
114.02	7.0248
114.04	7.0254
114.06	7.0262
114.07	7.0270
114.09	7.0277
114.10	7.0284
114.12	7.0294
114.14	7.0302
114.15	7.0307
114.17	7.0315
114.19	7.0324
114.20	7.0331
114.22	7.0339
114.23	7.0346
114.25	7.0354
114.27	7.0361
114.29	7.0367
114.30	7.0377
114.32	7.0386
114.34	7.0394
114.35	7.0400
114.36	7.0409
114.38	7.0417
114.40	7.0425
114.42	7.0433
114.43	7.0438
114.45	7.0447
114.47	7.0456
114.49	7.0463
114.50	7.0469
114.52	7.0478
114.53	7.0485
114.55	7.0494
114.57	7.0505
114.58	7.0513
114.60	7.0523
114.62	7.0534
114.64	7.0542
114.65	7.0550
114.67	7.0557
114.69	7.0565
114.70	7.0571
114.73	7.0579
114.74	7.0585
114.75	7.0595
114.77	7.0600
114.79	7.0608
114.80	7.0615
114.82	7.0625
114.84	7.0633
114.85	7.0642
114.87	7.0650
114.89	7.0658
114.90	7.0667
114.92	7.0674
114.93	7.0681
114.95	7.0689
114.97	7.0697
114.98	7.0704
115.00	7.0710
115.02	7.0716
115.04	7.0725
115.05	7.0733
115.07	7.0744
115.08	7.0753
115.10	7.0759
115.12	7.0769
115.13	7.0775
115.15	7.0784
115.17	7.0792
115.18	7.0800
115.20	7.0808
115.22	7.0816
115.23	7.0823
115.25	7.0831
115.27	7.0841
115.29	7.0847
115.30	7.0856
115.30	7.0867
115.30	7.0875
115.30	7.0883
115.35	7.0891
115.38	7.0900
115.40	7.0910
115.42	7.0917
115.43	7.0925
115.45	7.0931
115.47	7.0942
115.49	7.0950
115.50	7.0957
115.52	7.0965
115.53	7.0973
115.55	7.0982
115.57	7.0991
115.58	7.0999
115.60	7.1008
115.62	7.1017
115.64	7.1025
115.65	7.1034
115.67	7.1044
115.68	7.1055
115.70	7.1063
115.71	7.1072
115.73	7.1078
115.75	7.1088
115.76	7.1096
115.78	7.1103
115.80	7.1112
115.82	7.1120
115.83	7.1127
115.85	7.1136
115.88	7.1145
115.88	7.1155
115.90	7.1165
115.92	7.1173
115.93	7.1180
115.95	7.1188
115.97	7.1196
115.98	7.1202
116.00	7.1212
116.01	7.1219
116.03	7.1227
116.05	7.1236
116.07	7.1246
116.08	7.1253
116.10	7.1262
116.12	7.1270
116.13	7.1278
116.15	7.1285
116.16	7.1293
116.18	7.1300
116.20	7.1309
116.22	7.1316
116.23	7.1324
116.25	7.1332
116.26	7.1339
116.28	7.1347
116.30	7.1355
116.32	7.1363
116.33	7.1372
116.35	7.1381
116.36	7.1390
116.38	7.1399
116.40	7.1407
116.41	7.1415
116.42	7.1422
116.44	7.1429
116.46	7.1436
116.48	7.1443
116.50	7.1452
116.51	7.1461
116.53	7.1465
116.55	7.1477
116.57	7.1485
116.58	7.1493
116.60	7.1503
116.61	7.1512
116.63	7.1520
116.65	7.1530
116.66	7.1538
116.68	7.1544
116.70	7.1551
116.71	7.1561
116.73	7.1569
116.75	7.1576
116.76	7.1584
116.78	7.1594
116.80	7.1601
116.81	7.1611
116.83	7.1620
116.85	7.1630
116.86	7.1637
116.88	7.1647
116.90	7.1654
116.91	7.1663
116.93	7.1669
116.95	7.1677
116.96	7.1681
116.98	7.1689
117.00	7.1698
117.02	7.1705
117.03	7.1714
117.05	7.1724
117.06	7.1734
117.08	7.1742
117.09	7.1750
117.11	7.1759
117.13	7.1768
117.15	7.1778
117.16	7.1787
117.18	7.1795
117.20	7.1804
117.22	7.1813
117.23	7.1821
117.25	7.1828
117.26	7.1838
117.28	7.1845
117.30	7.1854
117.31	7.1861
117.33	7.1870
117.34	7.1878
117.36	7.1888
117.38	7.1897
117.40	7.1906
117.41	7.1913
117.43	7.1925
117.44	7.1932
117.46	7.1940
117.48	7.1948
117.50	7.1958
117.51	7.1966
117.53	7.1975
117.55	7.1985
117.56	7.1994
117.58	7.2004
117.59	7.2013
117.61	7.2022
117.63	7.2031
117.64	7.2040
117.66	7.2049
117.68	7.2055
117.70	7.2063
117.71	7.2074
117.73	7.2080
117.74	7.2089
117.76	7.2098
117.78	7.2108
117.79	7.2118
117.81	7.2127
117.83	7.2137
117.84	7.2145
117.86	7.2154
117.88	7.2162
117.89	7.2173
117.91	7.2182
117.93	7.2190
117.94	7.2198
117.96	7.2205
117.97	7.2214
117.99	7.2222
118.01	7.2230
118.03	7.2239
118.04	7.2246
118.06	7.2256
118.08	7.2263
118.09	7.2274
118.11	7.2282
118.13	7.2289
118.14	7.2298
118.15	7.2306
118.18	7.2314
118.19	7.2322
118.21	7.2329
118.23	7.2336
118.24	7.2344
118.26	7.2354
118.28	7.2362
118.30	7.2371
118.31	7.2381
118.33	7.2388
118.35	7.2398
118.35	7.2406
118.37	7.2415
118.39	7.2422
118.41	7.2431
118.43	7.2438
118.44	7.2445
118.46	7.2452
118.48	7.2459
118.49	7.2467
118.51	7.2475
118.53	7.2482
118.54	7.2492
118.56	7.2504
118.58	7.2513
118.59	7.2523
118.61	7.2532
118.63	7.2541
118.64	7.2550
118.66	7.2559
118.68	7.2565
118.69	7.2572
118.71	7.2580
118.73	7.2587
118.74	7.2595
118.76	7.2602
118.78	7.2610
118.79	7.2616
118.81	7.2627
118.83	7.2635
118.84	7.2646
118.86	7.2657
118.88	7.2665
118.89	7.2676
118.91	7.2686
118.93	7.2694
118.94	7.2705
118.96	7.2714
118.98	7.2720
118.99	7.2730
119.01	7.2739
119.03	7.2748
119.04	7.2757
119.05	7.2768
119.07	7.2779
119.09	7.2789
119.11	7.2798
119.13	7.2807
119.14	7.2817
119.16	7.2825
119.18	7.2834
119.19	7.2842
119.20	7.2853
119.23	7.2861
119.24	7.2867
119.25	7.2876
119.27	7.2886
119.29	7.2895
119.31	7.2904
119.33	7.2913
119.34	7.2923
119.36	7.2932
119.37	7.2940
119.39	7.2948
119.40	7.2955
119.42	7.2963
119.44	7.2973
119.46	7.2979
119.47	7.2986
119.49	7.2994
119.51	7.3001
119.52	7.3010
119.54	7.3018
119.56	7.3029
119.58	7.3039
119.60	7.3050
119.61	7.3058
119.62	7.3066
119.64	7.3076
119.66	7.3084
119.67	7.3092
119.69	7.3100
119.70	7.3105
119.73	7.3113
119.74	7.3123
119.76	7.3132
119.78	7.3143
119.79	7.3152
119.80	7.3162
119.82	7.3170
119.84	7.3182
119.86	7.3191
119.88	7.3198
119.89	7.3209
119.90	7.3217
119.93	7.3226
119.94	7.3235
119.96	7.3243
119.97	7.3251
119.99	7.3261
120.00	7.3271
120.03	7.3281
120.04	7.3290
120.05	7.3298
120.07	7.3306
120.09	7.3314
120.11	7.3324
120.13	7.3332
120.14	7.3341
120.16	7.3348
120.17	7.3357
120.18	7.3366
120.20	7.3373
120.22	7.3382
120.24	7.3391
120.25	7.3398
120.27	7.3407
120.29	7.3416
120.31	7.3423
120.33	7.3429
120.34	7.3439
120.35	7.3447
120.37	7.3457
120.39	7.3466
120.40	7.3473
120.42	7.3482
120.44	7.3489
120.46	7.3497
120.48	7.3506
120.49	7.3515
120.51	7.3524
120.53	7.3533
120.54	7.3545
120.55	7.3554
120.57	7.3563
120.59	7.3571
120.60	7.3578
120.62	7.3588
120.64	7.3597
120.65	7.3605
120.67	7.3613
120.69	7.3622
120.70	7.3632
120.72	7.3640
120.74	7.3651
120.75	7.3661
120.77	7.3670
120.79	7.3681
120.80	7.3689
120.83	7.3699
120.84	7.3707
120.85	7.3716
120.87	7.3727
120.89	7.3735
120.90	7.3744
120.92	7.3751
120.94	7.3760
120.96	7.3767
120.97	7.3776
120.99	7.3786
121.00	7.3793
121.02	7.3804
121.04	7.3815
121.06	7.3824
121.07	7.3836
121.09	7.3846
121.10	7.3854
121.12	7.3862
121.14	7.3871
121.15	7.3880
121.17	7.3887
121.19	7.3897
121.20	7.3906
121.22	7.3915
121.24	7.3925
121.26	7.3934
121.28	7.3943
121.29	7.3950
121.30	7.3959
121.32	7.3969
121.34	7.3978
121.35	7.3986
121.37	7.3995
121.39	7.4004
121.40	7.4013
121.42	7.4022
121.44	7.4031
121.45	7.4038
121.47	7.4046
121.49	7.4055
121.50	7.4064
121.52	7.4076
121.53	7.4084
121.55	7.4095
121.57	7.4104
121.59	7.4112
121.61	7.4120
121.62	7.4128
121.63	7.4137
121.65	7.4147
121.67	7.4156
121.69	7.4164
121.71	7.4172
121.73	7.4180
121.74	7.4188
121.75	7.4198
121.78	7.4207
121.79	7.4218
121.80	7.4228
121.82	7.4237
121.84	7.4244
121.85	7.4252
121.87	7.4260
121.89	7.4268
121.90	7.4277
121.92	7.4287
121.94	7.4296
121.95	7.4303
121.97	7.4310
121.99	7.4319
122.00	7.4326
122.02	7.4336
122.04	7.4345
122.05	7.4354
122.07	7.4364
122.09	7.4372
122.10	7.4381
122.12	7.4389
122.14	7.4401
122.15	7.4411
122.17	7.4418
122.18	7.4428
122.20	7.4434
122.22	7.4444
122.24	7.4453
122.26	7.4461
122.27	7.4472
122.28	7.4480
122.30	7.4490
122.32	7.4500
122.33	7.4510
122.35	7.4520
122.37	7.4528
122.39	7.4538
122.40	7.4546
122.42	7.4557
122.44	7.4566
122.45	7.4576
122.47	7.4585
122.48	7.4597
122.50	7.4606
122.52	7.4619
122.54	7.4628
122.55	7.4637
122.57	7.4646
122.59	7.4655
122.60	7.4666
122.62	7.4676
122.64	7.4685
122.65	7.4691
122.67	7.4700
122.68	7.4707
122.70	7.4718
122.73	7.4728
122.74	7.4735
122.75	7.4746
122.77	7.4755
122.78	7.4766
122.80	7.4773
122.82	7.4782
122.83	7.4790
122.85	7.4800
122.87	7.4808
122.89	7.4818
122.90	7.4827
122.92	7.4834
122.94	7.4843
122.95	7.4851
122.97	7.4860
122.98	7.4870
123.00	7.4877
123.02	7.4887
123.04	7.4896
123.05	7.4907
123.07	7.4916
123.09	7.4925
123.10	7.4935
123.12	7.4945
123.13	7.4953
123.15	7.4961
123.17	7.4970
123.18	7.4979
123.20	7.4989
123.22	7.4999
123.23	7.5010
123.25	7.5018
123.27	7.5028
123.28	7.5036
123.30	7.5044
123.32	7.5056
123.33	7.5065
123.35	7.5075
123.37	7.5083
123.38	7.5094
123.40	7.5104
123.42	7.5111
123.43	7.5121
123.45	7.5130
123.47	7.5140
123.48	7.5153
123.50	7.5161
123.52	7.5169
123.53	7.5179
123.55	7.5189
123.57	7.5200
123.58	7.5209
123.60	7.5218
123.62	7.5228
123.63	7.5235
123.65	7.5244
123.67	7.5254
123.68	7.5263
123.70	7.5269
123.72	7.5279
123.73	7.5288
123.75	7.5297
123.77	7.5307
123.79	7.5316
123.80	7.5326
123.82	7.5334
123.83	7.5342
123.85	7.5349
123.86	7.5359
123.88	7.5367
123.90	7.5375
123.92	7.5385
123.93	7.5393
123.95	7.5403
123.96	7.5414
123.98	7.5423
124.00	7.5431
124.02	7.5443
124.03	7.5453
124.05	7.5460
124.07	7.5469
124.08	7.5477
124.10	7.5486
124.12	7.5496
124.13	7.5505
124.15	7.5513
124.17	7.5523
124.18	7.5533
124.20	7.5542
124.22	7.5552
124.23	7.5563
124.25	7.5571
124.26	7.5581
124.28	7.5591
124.30	7.5599
124.31	7.5608
124.33	7.5618
124.35	7.5625
124.37	7.5632
124.38	7.5641
124.40	7.5650
124.41	7.5657
124.43	7.5667
124.45	7.5676
124.47	7.5686
124.48	7.5697
124.50	7.5707
124.51	7.5716
124.53	7.5726
124.55	7.5737
124.56	7.5743
124.58	7.5750
124.60	7.5760
124.62	7.5770
124.63	7.5776
124.65	7.5786
124.66	7.5795
124.68	7.5803
124.70	7.5813
124.71	7.5824
124.73	7.5834
124.75	7.5843
124.77	7.5855
124.78	7.5864
124.80	7.5874
124.82	7.5885
124.83	7.5894
124.85	7.5905
124.86	7.5913
124.88	7.5920
124.90	7.5930
124.91	7.5938
124.93	7.5948
124.95	7.5956
124.96	7.5967
124.98	7.5976
125.00	7.5987
125.01	7.5997
125.03	7.6008
125.04	7.6018
125.06	7.6028
125.08	7.6038
125.10	7.6047
125.11	7.6056
125.13	7.6065
125.14	7.6076
125.16	7.6085
125.18	7.6095
125.20	7.6105
125.21	7.6114
125.23	7.6123
125.25	7.6134
125.26	7.6142
125.28	7.6152
125.30	7.6163
125.31	7.6174
125.33	7.6181
125.35	7.6192
125.36	7.6202
125.36	7.6211
125.38	7.6222
125.41	7.6231
125.43	7.6240
125.45	7.6249
125.47	7.6259
125.48	7.6270
125.50	7.6280
125.51	7.6291
125.53	7.6301
125.55	7.6310
125.56	7.6320
125.58	7.6331
125.59	7.6339
125.60	7.6348
125.63	7.6356
125.65	7.6364
125.67	7.6374
125.68	7.6382
125.70	7.6391
125.71	7.6402
125.73	7.6413
125.75	7.6423
125.76	7.6433
125.78	7.6442
125.79	7.6451
125.81	7.6460
125.83	7.6469
125.84	7.6480
125.86	7.6490
125.88	7.6498
125.89	7.6508
125.91	7.6516
125.93	7.6528
125.94	7.6538
125.96	7.6548
125.98	7.6558
125.99	7.6570
126.01	7.6579
126.03	7.6589
126.04	7.6598
126.06	7.6605
126.08	7.6613
126.10	7.6624
126.11	7.6634
126.13	7.6642
126.14	7.6651
126.16	7.6660
126.18	7.6669
126.19	7.6679
126.20	7.6690
126.23	7.6700
126.25	7.6712
126.26	7.6723
126.28	7.6731
126.29	7.6740
126.30	7.6749
126.33	7.6758
126.34	7.6768
126.36	7.6774
126.38	7.6784
126.39	7.6795
126.41	7.6802
126.43	7.6813
126.44	7.6824
126.46	7.6834
126.48	7.6844
126.49	7.6855
126.51	7.6865
126.53	7.6876
126.54	7.6887
126.56	7.6898
126.58	7.6907
126.59	7.6916
126.60	7.6927
126.63	7.6937
126.64	7.6942
126.65	7.6952
126.68	7.6960
126.69	7.6969
126.71	7.6980
126.73	7.6990
126.74	7.7002
126.75	7.7010
126.78	7.7021
126.79	7.7033
126.81	7.7041
126.83	7.7048
126.84	7.7059
126.85	7.7069
126.88	7.7079
126.90	7.7088
126.91	7.7098
126.93	7.7107
126.94	7.7118
126.96	7.7128
126.97	7.7139
126.99	7.7145
127.01	7.7159
127.03	7.7168
127.04	7.7180
127.06	7.7189
127.08	7.7197
127.09	7.7207
127.10	7.7213
127.12	7.7223
127.14	7.7233
127.15	7.7242
127.17	7.7251
127.19	7.7262
127.20	7.7275
127.22	7.7282
127.24	7.7292
127.25	7.7297
127.27	7.7306
127.29	7.7317
127.30	7.7327
127.32	7.7335
127.34	7.7345
127.35	7.7354
127.37	7.7367
127.39	7.7374
127.40	7.7386
127.43	7.7397
127.44	7.7406
127.45	7.7417
127.47	7.7426
127.49	7.7439
127.51	7.7446
127.52	7.7453
127.54	7.7463
127.55	7.7473
127.57	7.7482
127.58	7.7489
127.60	7.7502
127.62	7.7508
127.64	7.7520
127.66	7.7533
127.68	7.7541
127.69	7.7552
127.71	7.7563
127.73	7.7573
127.74	7.7581
127.75	7.7591
127.77	7.7599
127.79	7.7608
127.81	7.7619
127.82	7.7627
127.84	7.7639
127.85	7.7648
127.87	7.7657
127.89	7.7666
127.90	7.7676
127.92	7.7687
127.94	7.7695
127.95	7.7707
127.97	7.7717
127.98	7.7729
128.00	7.7739
128.02	7.7747
128.04	7.7756
128.05	7.7765
128.07	7.7776
128.09	7.7787
128.10	7.7796
128.12	7.7804
128.14	7.7812
128.15	7.7826
128.17	7.7836
128.19	7.7848
128.20	7.7859
128.22	7.7869
128.24	7.7879
128.25	7.7889
128.27	7.7896
128.28	7.7906
128.30	7.7916
128.32	7.7924
128.34	7.7933
128.35	7.7943
128.37	7.7954
128.39	7.7964
128.40	7.7976
128.42	7.7985
128.43	7.7997
128.45	7.8009
128.47	7.8020
128.49	7.8032
128.50	7.8044
128.52	7.8053
128.54	7.8063
128.55	7.8075
128.57	7.8083
128.59	7.8095
128.60	7.8104
128.62	7.8114
128.63	7.8127
128.65	7.8136
128.67	7.8146
128.69	7.8158
128.70	7.8170
128.72	7.8182
128.74	7.8193
128.75	7.8204
128.77	7.8216
128.79	7.8226
128.80	7.8237
128.82	7.8248
128.83	7.8259
128.85	7.8268
128.87	7.8280
128.89	7.8291
128.91	7.8303
128.93	7.8313
128.94	7.8323
128.95	7.8334
128.97	7.8344
128.98	7.8354
129.00	7.8363
129.02	7.8372
129.04	7.8382
129.05	7.8392
129.07	7.8400
129.08	7.8409
129.10	7.8419
129.12	7.8429
129.14	7.8439
129.15	7.8445
129.17	7.8454
129.19	7.8467
129.20	7.8475
129.22	7.8484
129.24	7.8493
129.25	7.8502
129.27	7.8511
129.28	7.8519
129.30	7.8526
129.32	7.8533
129.34	7.8543
129.35	7.8550
129.37	7.8561
129.39	7.8573
129.40	7.8584
129.42	7.8592
129.44	7.8601
129.45	7.8611
129.47	7.8622
129.49	7.8632
129.50	7.8641
129.52	7.8650
129.54	7.8660
129.55	7.8670
129.57	7.8679
129.59	7.8688
129.60	7.8698
129.62	7.8710
129.64	7.8718
129.65	7.8727
129.67	7.8738
129.69	7.8747
129.70	7.8758
129.72	7.8769
129.73	7.8782
129.75	7.8789
129.77	7.8796
129.78	7.8807
129.80	7.8817
129.82	7.8826
129.83	7.8836
129.86	7.8844
129.88	7.8856
129.89	7.8869
129.90	7.8878
129.92	7.8889
129.94	7.8898
129.95	7.8909
129.97	7.8919
129.99	7.8930
130.00	7.8939
130.02	7.8949
130.04	7.8958
130.05	7.8966
130.07	7.8973
130.09	7.8984
130.11	7.8994
130.13	7.9005
130.14	7.9016
130.15	7.9027
130.17	7.9036
130.18	7.9047
130.20	7.9056
130.22	7.9069
130.24	7.9080
130.25	7.9088
130.27	7.9101
130.28	7.9113
130.30	7.9122
130.32	7.9130
130.34	7.9144
130.35	7.9153
130.37	7.9166
130.38	7.9178
130.40	7.9190
130.42	7.9202
130.44	7.9214
130.45	7.9223
130.47	7.9233
130.49	7.9246
130.50	7.9256
130.52	7.9267
130.54	7.9278
130.55	7.9286
130.57	7.9296
130.58	7.9307
130.60	7.9318
130.62	7.9328
130.63	7.9337
130.65	7.9347
130.67	7.9359
130.69	7.9372
130.70	7.9382
130.72	7.9393
130.74	7.9406
130.75	7.9415
130.77	7.9426
130.79	7.9435
130.80	7.9445
130.82	7.9456
130.84	7.9467
130.85	7.9479
130.87	7.9490
130.88	7.9502
130.90	7.9512
130.92	7.9521
130.94	7.9533
130.95	7.9543
130.97	7.9552
130.98	7.9563
131.00	7.9573
131.02	7.9584
131.04	7.9591
131.05	7.9601
131.07	7.9612
131.09	7.9624
131.10	7.9636
131.12	7.9648
131.13	7.9658
131.15	7.9668
131.17	7.9679
131.18	7.9690
131.20	7.9699
131.22	7.9708
131.23	7.9718
131.25	7.9727
131.27	7.9737
131.28	7.9746
131.30	7.9755
131.32	7.9766
131.34	7.9778
131.35	7.9789
131.37	7.9800
131.38	7.9811
131.40	7.9821
131.42	7.9834
131.43	7.9843
131.45	7.9853
131.47	7.9862
131.48	7.9873
131.50	7.9883
131.52	7.9893
131.53	7.9905
131.55	7.9916
131.57	7.9929
131.59	7.9941
131.60	7.9950
131.62	7.9962
131.64	7.9973
131.65	7.9986
131.67	7.9995
131.68	8.0007
131.70	8.0017
131.72	8.0029
131.73	8.0040
131.75	8.0049
131.77	8.0059
131.78	8.0072
131.80	8.0082
131.82	8.0092
131.83	8.0103
131.85	8.0115
131.87	8.0129
131.88	8.0141
131.90	8.0152
131.92	8.0164
131.93	8.0174
131.95	8.0182
131.97	8.0194
131.99	8.0203
132.00	8.0214
132.02	8.0225
132.03	8.0235
132.05	8.0245
132.07	8.0258
132.09	8.0269
132.10	8.0280
132.12	8.0291
132.14	8.0302
132.15	8.0312
132.17	8.0323
132.18	8.0332
132.20	8.0344
132.22	8.0354
132.23	8.0367
132.25	8.0377
132.27	8.0387
132.28	8.0397
132.30	8.0407
132.32	8.0418
132.33	8.0429
132.35	8.0440
132.37	8.0454
132.38	8.0465
132.40	8.0476
132.42	8.0488
132.44	8.0499
132.45	8.0509
132.47	8.0519
132.48	8.0531
132.50	8.0541
132.52	8.0551
132.53	8.0563
132.55	8.0574
132.57	8.0586
132.58	8.0598
132.60	8.0609
132.62	8.0620
132.63	8.0630
132.65	8.0641
132.67	8.0651
132.68	8.0662
132.69	8.0672
132.71	8.0683
132.73	8.0692
132.75	8.0702
132.77	8.0711
132.78	8.0720
132.80	8.0730
132.82	8.0741
132.83	8.0754
132.85	8.0764
132.87	8.0772
132.88	8.0783
132.90	8.0796
132.92	8.0806
132.93	8.0817
132.95	8.0828
132.96	8.0837
132.98	8.0848
133.00	8.0857
133.02	8.0868
133.03	8.0881
133.05	8.0891
133.07	8.0902
133.08	8.0913
133.10	8.0924
133.12	8.0934
133.14	8.0946
133.15	8.0957
133.16	8.0967
133.18	8.0978
133.20	8.0989
133.22	8.0999
133.23	8.1009
133.25	8.1019
133.26	8.1029
133.28	8.1039
133.30	8.1052
133.32	8.1063
133.33	8.1076
133.35	8.1087
133.37	8.1099
133.38	8.1111
133.40	8.1122
133.42	8.1132
133.43	8.1143
133.45	8.1153
133.47	8.1164
133.48	8.1176
133.50	8.1187
133.52	8.1198
133.53	8.1208
133.55	8.1218
133.56	8.1230
133.59	8.1243
133.60	8.1251
133.62	8.1263
133.63	8.1274
133.65	8.1284
133.66	8.1295
133.68	8.1306
133.69	8.1315
133.71	8.1326
133.73	8.1336
133.75	8.1347
133.76	8.1357
133.78	8.1369
133.80	8.1379
133.81	8.1392
133.83	8.1402
133.85	8.1413
133.86	8.1422
133.88	8.1433
133.90	8.1443
133.92	8.1455
133.93	8.1467
133.94	8.1474
133.97	8.1485
133.98	8.1496
134.00	8.1505
134.02	8.1516
134.04	8.1528
134.05	8.1539
134.06	8.1551
134.08	8.1564
134.10	8.1575
134.12	8.1587
134.14	8.1601
134.15	8.1612
134.15	8.1625
134.17	8.1638
134.19	8.1649
134.21	8.1662
134.22	8.1673
134.23	8.1685
134.26	8.1697
134.28	8.1710
134.30	8.1723
134.31	8.1736
134.33	8.1749
134.35	8.1761
134.36	8.1773
134.38	8.1785
134.40	8.1795
134.41	8.1806
134.43	8.1817
134.45	8.1829
134.46	8.1840
134.47	8.1849
134.50	8.1861
134.51	8.1872
134.53	8.1885
134.55	8.1895
134.56	8.1907
134.58	8.1918
134.60	8.1928
134.61	8.1940
134.63	8.1951
134.64	8.1962
134.66	8.1974
134.68	8.1985
134.69	8.1997
134.71	8.2007
134.73	8.2016
134.75	8.2030
134.76	8.2043
134.78	8.2051
134.80	8.2063
134.81	8.2074
134.83	8.2084
134.85	8.2093
134.86	8.2104
134.88	8.2114
134.90	8.2124
134.91	8.2136
134.93	8.2147
134.94	8.2156
134.96	8.2167
134.98	8.2176
135.00	8.2186
135.02	8.2198
135.03	8.2210
135.05	8.2221
135.06	8.2233
135.08	8.2245
135.10	8.2256
135.11	8.2268
135.13	8.2279
135.15	8.2290
135.16	8.2302
135.18	8.2313
135.19	8.2326
135.21	8.2339
135.23	8.2349
135.24	8.2362
135.26	8.2373
135.28	8.2385
135.30	8.2397
135.31	8.2411
135.33	8.2422
135.35	8.2436
135.37	8.2450
135.38	8.2460
135.39	8.2471
135.41	8.2482
135.43	8.2493
135.44	8.2503
135.46	8.2514
135.47	8.2525
135.50	8.2538
135.51	8.2549
135.53	8.2559
135.55	8.2571
135.56	8.2581
135.57	8.2591
135.59	8.2602
135.61	8.2613
135.63	8.2622
135.64	8.2632
135.66	8.2641
135.68	8.2652
135.69	8.2662
135.71	8.2673
135.73	8.2684
135.75	8.2695
135.76	8.2706
135.78	8.2717
135.79	8.2727
135.81	8.2738
135.83	8.2748
135.85	8.2759
135.86	8.2768
135.88	8.2777
135.90	8.2788
135.91	8.2798
135.93	8.2807
135.94	8.2816
135.96	8.2826
135.98	8.2837
135.99	8.2847
136.01	8.2859
136.03	8.2871
136.05	8.2882
136.06	8.2893
136.07	8.2906
136.09	8.2915
136.11	8.2928
136.13	8.2940
136.14	8.2952
136.16	8.2965
136.18	8.2975
136.19	8.2989
136.21	8.3001
136.22	8.3014
136.24	8.3027
136.25	8.3040
136.28	8.3051
136.29	8.3062
136.31	8.3077
136.32	8.3089
136.35	8.3101
136.36	8.3114
136.38	8.3127
136.39	8.3139
136.41	8.3150
136.43	8.3161
136.44	8.3172
136.46	8.3184
136.48	8.3197
136.49	8.3209
136.51	8.3223
136.53	8.3234
136.54	8.3248
136.56	8.3261
136.58	8.3272
136.60	8.3283
136.61	8.3294
136.63	8.3307
136.64	8.3319
136.65	8.3330
136.68	8.3341
136.69	8.3354
136.71	8.3367
136.72	8.3378
136.74	8.3391
136.76	8.3403
136.78	8.3415
136.79	8.3428
136.80	8.3439
136.83	8.3451
136.84	8.3464
136.86	8.3475
136.88	8.3485
136.89	8.3497
136.91	8.3508
136.93	8.3517
136.94	8.3530
136.96	8.3542
136.97	8.3553
136.99	8.3565
137.01	8.3578
137.03	8.3590
137.04	8.3603
137.06	8.3615
137.08	8.3625
137.09	8.3637
137.11	8.3649
137.13	8.3660
137.14	8.3670
137.15	8.3681
137.18	8.3692
137.19	8.3704
137.20	8.3717
137.22	8.3728
137.24	8.3741
137.26	8.3750
137.27	8.3761
137.29	8.3773
137.31	8.3786
137.33	8.3798
137.35	8.3811
137.36	8.3822
137.38	8.3833
137.39	8.3843
137.41	8.3856
137.43	8.3867
137.44	8.3878
137.46	8.3892
137.47	8.3904
137.49	8.3918
137.51	8.3928
137.53	8.3939
137.54	8.3951
137.56	8.3964
137.58	8.3974
137.60	8.3987
137.61	8.3997
137.63	8.4009
137.64	8.4019
137.66	8.4031
137.68	8.4039
137.69	8.4052
137.71	8.4064
137.73	8.4076
137.75	8.4089
137.76	8.4099
137.78	8.4111
137.79	8.4124
137.80	8.4135
137.82	8.4145
137.84	8.4155
137.86	8.4165
137.88	8.4178
137.89	8.4189
137.91	8.4199
137.92	8.4212
137.94	8.4223
137.96	8.4236
137.97	8.4246
137.99	8.4257
138.01	8.4269
138.03	8.4280
138.04	8.4292
138.06	8.4305
138.08	8.4315
138.09	8.4326
138.11	8.4337
138.12	8.4349
138.14	8.4362
138.16	8.4375
138.18	8.4386
138.19	8.4398
138.21	8.4410
138.22	8.4423
138.24	8.4432
138.26	8.4446
138.27	8.4456
138.29	8.4468
138.31	8.4480
138.33	8.4492
138.35	8.4505
138.36	8.4518
138.37	8.4530
138.39	8.4542
138.41	8.4557
138.43	8.4571
138.44	8.4584
138.46	8.4597
138.47	8.4610
138.49	8.4623
