Filename:	D:\TGAdata\„∆√ŒœÈ\20150506\chunPP.pdid

Temperature (°„C)	Heat Flow Endo Up (mW)
189.42	11.9193
189.44	11.9207
189.46	11.9218
189.47	11.9230
189.48	11.9245
189.50	11.9257
189.52	11.9269
189.53	11.9282
189.55	11.9295
189.57	11.9308
189.58	11.9319
189.60	11.9332
189.62	11.9345
189.64	11.9358
189.65	11.9370
189.67	11.9384
189.68	11.9398
189.70	11.9412
189.72	11.9425
189.73	11.9438
189.75	11.9455
189.77	11.9468
189.79	11.9482
189.80	11.9497
189.82	11.9511
189.83	11.9526
189.85	11.9541
189.87	11.9557
189.88	11.9573
189.90	11.9589
189.92	11.9605
189.93	11.9618
189.95	11.9635
189.97	11.9650
189.98	11.9665
190.00	11.9678
190.02	11.9694
190.03	11.9708
190.05	11.9723
190.07	11.9739
190.08	11.9755
190.10	11.9769
190.13	11.9784
190.14	11.9801
190.15	11.9816
190.17	11.9831
190.19	11.9844
190.21	11.9859
190.22	11.9874
190.24	11.9887
190.25	11.9900
190.27	11.9915
190.29	11.9931
190.30	11.9944
190.32	11.9958
190.34	11.9973
190.35	11.9989
190.37	12.0001
190.38	12.0017
190.40	12.0031
190.42	12.0045
190.44	12.0058
190.45	12.0072
190.47	12.0087
190.49	12.0099
190.50	12.0113
190.52	12.0128
190.53	12.0144
190.55	12.0156
190.57	12.0169
190.59	12.0182
190.60	12.0196
190.62	12.0209
190.63	12.0223
190.65	12.0237
190.67	12.0253
190.68	12.0268
190.70	12.0281
190.72	12.0295
190.74	12.0312
190.75	12.0326
190.77	12.0339
190.79	12.0354
190.80	12.0370
190.82	12.0381
190.83	12.0395
190.85	12.0409
190.87	12.0425
190.88	12.0440
190.90	12.0452
190.92	12.0469
190.93	12.0483
190.95	12.0496
190.97	12.0510
190.98	12.0523
191.00	12.0539
191.02	12.0551
191.03	12.0564
191.05	12.0576
191.07	12.0591
191.08	12.0606
191.10	12.0618
191.12	12.0634
191.13	12.0649
191.15	12.0663
191.17	12.0675
191.18	12.0690
191.20	12.0703
191.22	12.0717
191.24	12.0729
191.25	12.0744
191.27	12.0758
191.28	12.0772
191.30	12.0788
191.32	12.0802
191.33	12.0817
191.35	12.0829
191.36	12.0844
191.38	12.0856
191.40	12.0871
191.42	12.0886
191.43	12.0900
191.45	12.0916
191.47	12.0931
191.48	12.0947
191.50	12.0960
191.52	12.0974
191.53	12.0988
191.55	12.1001
191.56	12.1014
191.58	12.1029
191.60	12.1041
191.62	12.1055
191.63	12.1069
191.65	12.1083
191.66	12.1098
191.68	12.1114
191.70	12.1127
191.72	12.1142
191.73	12.1155
191.75	12.1169
191.77	12.1181
191.78	12.1195
191.80	12.1210
191.82	12.1225
191.83	12.1238
191.85	12.1250
191.87	12.1265
191.88	12.1278
191.90	12.1292
191.92	12.1307
191.93	12.1317
191.95	12.1329
191.97	12.1344
191.98	12.1357
192.00	12.1368
192.02	12.1383
192.04	12.1398
192.05	12.1412
192.07	12.1427
192.08	12.1442
192.10	12.1455
192.12	12.1467
192.13	12.1482
192.15	12.1493
192.16	12.1505
192.18	12.1517
192.20	12.1530
192.22	12.1546
192.23	12.1562
192.25	12.1576
192.27	12.1588
192.28	12.1601
192.30	12.1614
192.32	12.1628
192.33	12.1640
192.35	12.1653
192.37	12.1665
192.38	12.1679
192.40	12.1692
192.42	12.1704
192.43	12.1720
192.45	12.1734
192.47	12.1747
192.48	12.1758
192.50	12.1770
192.51	12.1783
192.53	12.1797
192.55	12.1808
192.57	12.1821
192.58	12.1836
192.60	12.1849
192.62	12.1860
192.63	12.1874
192.65	12.1884
192.67	12.1899
192.68	12.1911
192.70	12.1923
192.71	12.1937
192.73	12.1951
192.75	12.1965
192.77	12.1977
192.78	12.1992
192.80	12.2005
192.81	12.2019
192.83	12.2032
192.85	12.2045
192.87	12.2060
192.88	12.2074
192.90	12.2089
192.92	12.2102
192.93	12.2116
192.94	12.2130
192.96	12.2146
192.98	12.2158
193.00	12.2171
193.02	12.2186
193.04	12.2201
193.05	12.2213
193.06	12.2227
193.08	12.2241
193.10	12.2254
193.11	12.2269
193.13	12.2282
193.15	12.2295
193.17	12.2311
193.18	12.2326
193.19	12.2338
193.21	12.2351
193.23	12.2367
193.25	12.2381
193.26	12.2396
193.28	12.2411
193.30	12.2423
193.32	12.2439
193.33	12.2451
193.35	12.2464
193.36	12.2477
193.38	12.2491
193.40	12.2505
193.41	12.2518
193.43	12.2531
193.44	12.2545
193.46	12.2559
193.48	12.2571
193.50	12.2582
193.51	12.2595
193.53	12.2608
193.55	12.2623
193.57	12.2634
193.58	12.2648
193.60	12.2661
193.61	12.2676
193.63	12.2689
193.65	12.2704
193.66	12.2719
193.68	12.2736
193.69	12.2749
193.71	12.2764
193.73	12.2778
193.75	12.2791
193.76	12.2806
193.78	12.2819
193.80	12.2834
193.81	12.2849
193.83	12.2864
193.85	12.2878
193.86	12.2894
193.88	12.2910
193.90	12.2924
193.92	12.2938
193.93	12.2951
193.94	12.2965
193.97	12.2979
193.98	12.2993
194.00	12.3007
194.02	12.3021
194.03	12.3034
194.05	12.3047
194.07	12.3062
194.08	12.3075
194.10	12.3088
194.12	12.3102
194.13	12.3116
194.15	12.3129
194.17	12.3141
194.18	12.3155
194.20	12.3169
194.22	12.3185
194.23	12.3198
194.25	12.3212
194.27	12.3229
194.28	12.3242
194.30	12.3256
194.31	12.3269
194.33	12.3284
194.35	12.3296
194.37	12.3310
194.38	12.3324
194.40	12.3337
194.41	12.3351
194.43	12.3366
194.44	12.3379
194.47	12.3395
194.48	12.3405
194.50	12.3418
194.52	12.3432
194.53	12.3444
194.55	12.3458
194.56	12.3471
194.58	12.3486
194.60	12.3500
194.61	12.3515
194.63	12.3528
194.65	12.3542
194.66	12.3558
194.68	12.3572
194.70	12.3583
194.72	12.3598
194.73	12.3612
194.75	12.3629
194.77	12.3643
194.78	12.3657
194.80	12.3671
194.82	12.3685
194.83	12.3701
194.85	12.3715
194.87	12.3729
194.88	12.3742
194.90	12.3756
194.91	12.3767
194.93	12.3781
194.95	12.3795
194.97	12.3809
194.98	12.3825
195.00	12.3841
195.01	12.3851
195.03	12.3864
195.05	12.3877
195.06	12.3891
195.08	12.3904
195.10	12.3917
195.12	12.3930
195.13	12.3940
195.15	12.3955
195.17	12.3968
195.18	12.3979
195.19	12.3994
195.22	12.4010
195.23	12.4023
195.25	12.4038
195.27	12.4050
195.28	12.4064
195.30	12.4076
195.31	12.4092
195.33	12.4105
195.35	12.4119
195.36	12.4134
195.38	12.4147
195.40	12.4163
195.42	12.4178
195.43	12.4193
195.45	12.4206
195.47	12.4219
195.48	12.4232
195.50	12.4247
195.51	12.4262
195.53	12.4273
195.55	12.4287
195.56	12.4300
195.58	12.4317
195.60	12.4332
195.62	12.4345
195.63	12.4359
195.65	12.4372
195.67	12.4386
195.68	12.4400
195.70	12.4412
195.72	12.4426
195.73	12.4438
195.75	12.4452
195.76	12.4467
195.78	12.4481
195.80	12.4497
195.82	12.4511
195.83	12.4526
195.85	12.4540
195.87	12.4554
195.88	12.4568
195.90	12.4582
195.92	12.4596
195.93	12.4610
195.94	12.4625
195.97	12.4639
195.98	12.4652
196.00	12.4669
196.02	12.4683
196.03	12.4697
196.05	12.4711
196.06	12.4726
196.08	12.4740
196.10	12.4756
196.11	12.4770
196.13	12.4784
196.15	12.4800
196.17	12.4815
196.18	12.4830
196.20	12.4844
196.22	12.4860
196.23	12.4875
196.25	12.4888
196.27	12.4901
196.28	12.4915
196.30	12.4931
196.32	12.4946
196.33	12.4959
196.35	12.4974
196.37	12.4988
196.38	12.5002
196.40	12.5017
196.41	12.5031
196.43	12.5046
196.44	12.5059
196.46	12.5073
196.48	12.5086
196.50	12.5098
196.52	12.5111
196.53	12.5126
196.55	12.5139
196.57	12.5155
196.58	12.5169
196.60	12.5186
196.61	12.5198
196.63	12.5210
196.65	12.5226
196.66	12.5240
196.68	12.5250
196.69	12.5263
196.72	12.5277
196.73	12.5289
196.75	12.5303
196.77	12.5318
196.79	12.5332
196.80	12.5345
196.81	12.5360
196.83	12.5375
196.85	12.5387
196.87	12.5401
196.88	12.5416
196.90	12.5428
196.92	12.5441
196.93	12.5452
196.95	12.5468
196.97	12.5483
196.98	12.5495
197.00	12.5510
197.01	12.5525
197.03	12.5540
197.05	12.5553
197.07	12.5567
197.08	12.5580
197.10	12.5594
197.12	12.5608
197.13	12.5622
197.15	12.5638
197.17	12.5654
197.18	12.5668
197.19	12.5681
197.21	12.5695
197.23	12.5708
197.25	12.5722
197.27	12.5735
197.28	12.5748
197.30	12.5761
197.31	12.5776
197.33	12.5787
197.35	12.5801
197.37	12.5815
197.38	12.5831
197.40	12.5842
197.42	12.5856
197.43	12.5872
197.44	12.5888
197.47	12.5901
197.48	12.5915
197.50	12.5930
197.52	12.5946
197.53	12.5959
197.55	12.5977
197.56	12.5990
197.58	12.6005
197.60	12.6019
197.61	12.6035
197.63	12.6048
197.65	12.6063
197.67	12.6077
197.68	12.6091
197.70	12.6105
197.72	12.6119
197.73	12.6133
197.75	12.6150
197.77	12.6165
197.79	12.6181
197.80	12.6195
197.81	12.6211
197.83	12.6225
197.85	12.6240
197.87	12.6253
197.88	12.6266
197.90	12.6281
197.92	12.6297
197.93	12.6310
197.95	12.6324
197.97	12.6340
197.98	12.6354
198.00	12.6368
198.01	12.6382
198.03	12.6396
198.05	12.6411
198.06	12.6426
198.08	12.6439
198.10	12.6454
198.11	12.6469
198.13	12.6485
198.15	12.6500
198.17	12.6514
198.18	12.6527
198.20	12.6542
198.22	12.6556
198.23	12.6571
198.25	12.6588
198.27	12.6603
198.28	12.6616
198.30	12.6632
198.32	12.6643
198.33	12.6658
198.35	12.6673
198.37	12.6686
198.39	12.6702
198.40	12.6716
198.42	12.6728
198.44	12.6742
198.45	12.6757
198.46	12.6770
198.48	12.6784
198.50	12.6800
198.52	12.6813
198.53	12.6826
198.55	12.6840
198.56	12.6855
198.58	12.6867
198.60	12.6880
198.62	12.6893
198.63	12.6906
198.65	12.6918
198.67	12.6929
198.68	12.6943
198.69	12.6955
198.71	12.6969
198.73	12.6983
198.75	12.6996
198.76	12.7011
198.78	12.7022
198.80	12.7035
198.82	12.7049
198.83	12.7061
198.85	12.7073
198.87	12.7087
198.88	12.7098
198.90	12.7110
198.92	12.7126
198.93	12.7137
198.94	12.7150
198.96	12.7166
198.98	12.7181
199.00	12.7194
199.01	12.7208
199.03	12.7220
199.05	12.7236
199.06	12.7248
199.08	12.7262
199.10	12.7275
199.12	12.7292
199.13	12.7306
199.15	12.7319
199.17	12.7334
199.18	12.7345
199.20	12.7361
199.21	12.7374
199.23	12.7385
199.25	12.7401
199.26	12.7415
199.28	12.7428
199.30	12.7442
199.32	12.7456
199.33	12.7470
199.35	12.7484
199.37	12.7497
199.38	12.7508
199.40	12.7523
199.42	12.7537
199.43	12.7551
199.45	12.7564
199.47	12.7579
199.48	12.7591
199.50	12.7605
199.51	12.7618
199.53	12.7632
199.55	12.7646
199.56	12.7660
199.58	12.7672
199.60	12.7689
199.62	12.7704
199.63	12.7718
199.65	12.7730
199.67	12.7747
199.68	12.7762
199.70	12.7775
199.71	12.7791
199.73	12.7804
199.75	12.7821
199.77	12.7834
199.78	12.7850
199.80	12.7865
199.82	12.7879
199.83	12.7894
199.85	12.7909
199.86	12.7922
199.88	12.7936
